"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"ACT",11769.5,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","FEMALE","RISK","46-55",205,12,"M","UNKNOWN","COMP19","MANAGER","PAYPOINT202"
"OTH",2500,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","INVEST","26-35",100,21,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",2493.5,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","DSO","FEMALE","FEMALE","FUNERAL","36-45",254.1,99,"S","S","COMP19","Otherwise","Otherwise"
"ACT",6857,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","18-25",285,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",2093,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","FUNERAL","26-35",187.84,99,"S","S","COMP35","SKILLED SEMI SKILLED","Otherwise"
"ACT",4578,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","46-55",204.75,99,"M","M","COMP52","Otherwise","PAYPOINT24"
"OTH",1643,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","FUNERAL","26-35",286,99,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"ACT",6193.5,89.1891891891892,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","36-45",302.5,11,"M","M","COMP19","Otherwise","Otherwise"
"ACT",11808,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","36-45",215.32,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",900,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",82,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT378"
"ACT",2000,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","36-45",186,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"ACT",1585,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",170.89,14,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT223"
"ACT",3570,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","INVEST","26-35",100,32,"S","S","COMP156","POLICE OFFICER","PAYPOINT224"
"ACT",12530,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","36-45",137.82,99,"S","S","COMP121","TEACHER","PAYPOINT224"
"ACT",10538,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","FUNERAL","26-35",124,99,"M","M","Otherwise","Otherwise","PAYPOINT224"
"ACT",4062,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",306.78,99,"M","M","COMP19","SKILLED SEMI SKILLED","Otherwise"
"ACT",1895,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","FEMALE","RISK","26-35",118,15,"M","S","COMP52","SCHOLAR OR STUDENT","PAYPOINT24"
"ACT",2170,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","INVEST","46-55",100,13,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"ACT",7501,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","26-35",105,27,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT224"
"OTH",10656,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","ADD","MALE","MALE","INVEST","36-45",295.2,20,"M","M","Otherwise","Otherwise","PAYPOINT202"
"ACT",3000,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",150,25,"M","M","COMP19","SECRETARY","PAYPOINT202"
"OTH",6552,93.8388625592417,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","26-35",210,38,"S","S","COMP102","SECURITY OFFICER  WATCHMAN","PAYPOINT224"
"ACT",15234,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","FUNERAL","36-45",133,99,"M","M","COMP19","Otherwise","PAYPOINT381"
"OTH",1104,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","INVEST","18-25",100,32,"S","S","COMP34","Otherwise","PAYPOINT76"
"OTH",11500,88.4615384615385,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","RISK","18-25",155,15,"S","S","COMP19","Otherwise","PAYPOINT381"
"ACT",4615,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",199.6,99,"S","S","COMP19","TEACHER","PAYPOINT224"
"ACT",2270,92.8571428571429,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","36-45",100,20,"S","S","COMP19","TEACHER","Otherwise"
"ACT",2392,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","INVEST","36-45",100,21,"S","S","Otherwise","Otherwise","Otherwise"
"ACT",2000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","INVEST","18-25",155,36,"S","S","Otherwise","Otherwise","PAYPOINT378"
"OTH",2629,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","RISK","26-35",125,12,"S","S","COMP19","Otherwise","Otherwise"
"ACT",16313,78.6043713655504,"PROFESSIONAL/ECONOMICS/PLANNING","DSO","MALE","MALE","RISK","26-35",279,25,"S","S","COMP19","Otherwise","Otherwise"
"ACT",6685,81.3333333333333,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","36-45",155,24,"S","S","COMP102","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT224"
"ACT",9600,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","RISK","26-35",350,10,"S","S","COMP19","Otherwise","PAYPOINT381"
"SUR",7679,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",184,15,"M","M","COMP19","TEACHER","PAYPOINT76"
"ACT",3436,76.1904761904762,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",173.65,5,"S","S","COMP156","Otherwise","PAYPOINT224"
"ACT",16500,86.6666666666667,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","MALE","MALE","RISK","26-35",242,17,"S","S","Otherwise","MINOR","PAYPOINT21"
"ACT",1500,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",189.86,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"ACT",4314,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",145.86,99,"S","S","COMP74","ARMED FORCE SOLDIER","PAYPOINT224"
"OTH",5705,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",129.15,99,"M","M","COMP52","TEACHER","PAYPOINT76"
"ACT",6300,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","36-45",250,5,"S","S","COMP19","Otherwise","Otherwise"
"OTH",3996,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","DSO","MALE","MALE","FUNERAL","26-35",195.3,99,"S","S","COMP52","Otherwise","Otherwise"
"SUR",6418,79.6875,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","RISK","26-35",272.86,10,"M","M","COMP35","Otherwise","Otherwise"
"OTH",817,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",97,99,"S","S","COMP74","Otherwise","PAYPOINT202"
"ACT",15047,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","46-55",291.9,99,"S","S","COMP156","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"OTH",5101,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","36-45",163.8,99,"M","M","COMP87","POLICE OFFICER","Otherwise"
"OTH",5075,81.5533980582524,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",200,5,"M","M","COMP19","Otherwise","Otherwise"
"ACT",9907,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",193,99,"M","M","Otherwise","TEACHER","PAYPOINT224"
"ACT",2206,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","FEMALE","FUNERAL","26-35",201,99,"M","M","COMP19","Otherwise","Otherwise"
"ACT",19472,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","INVEST","36-45",369.05,13,"M","M","COMP19","Otherwise","PAYPOINT21"
"OTH",2500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",386.7,25,"M","M","COMP19","MANAGER","PAYPOINT21"
"ACT",5388,81.578947368421,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",277,25,"S","S","COMP19","TEACHER","PAYPOINT224"
"ACT",3012,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","26-35",142.39,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"ACT",1305,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","18-25",160.65,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT24"
"OTH",4739,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","INVEST","26-35",200,26,"S","S","COMP19","PROFESSIONAL CLERICAL","Otherwise"
"ACT",1427,86.6666666666667,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","FEMALE","FEMALE","INVEST","36-45",100,15,"M","M","Otherwise","Otherwise","PAYPOINT223"
"ACT",9301,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","FUNERAL","46-55",105,99,"S","S","Otherwise","Otherwise","PAYPOINT21"
"OTH",5076,97.4358974358974,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",200,25,"S","S","COMP19","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",3764,93.8388625592417,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","18-25",155,42,"S","S","COMP102","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",1000,77.7777777777778,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",125,11,"M","UNKNOWN","COMP19","PROFESSIONAL CLERICAL","PAYPOINT381"
"OTH",1300,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",89,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT378"
"ACT",4343,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",279.26,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"OTH",850,79.6875,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","26-35",115,99,"S","S","COMP35","SECURITY OFFICER  WATCHMAN","PAYPOINT21"
"OTH",2670,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","46-55",110.25,99,"S","S","COMP71","SKILLED SEMI SKILLED","Otherwise"
"ACT",3984,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","DSO","MALE","MALE","RISK","26-35",155,10,"S","S","COMP19","Otherwise","Otherwise"
"OTH",3630,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","FUNERAL","26-35",133,99,"S","S","Otherwise","SKILLED SEMI SKILLED","Otherwise"
"ACT",2484,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","18-25",228.9,99,"S","S","Otherwise","Otherwise","PAYPOINT21"
"ACT",4523,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",307.61,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"ACT",1999,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","INVEST","36-45",139.76,23,"M","M","COMP41","Otherwise","Otherwise"
"OTH",1500,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",155,29,"S","S","COMP121","Otherwise","PAYPOINT202"
"ACT",3259,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","FEMALE","FEMALE","FUNERAL","36-45",318.26,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"ACT",3647,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",221.31,40,"S","S","COMP102","POLICE OFFICER","PAYPOINT224"
"OTH",1350,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",196.35,99,"M","M","COMP74","SECRETARY","PAYPOINT21"
"ACT",2726,85.5072463768116,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","FEMALE","FEMALE","FUNERAL","26-35",150,99,"S","S","COMP19","Otherwise","Otherwise"
"ACT",1655,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",137,99,"M","M","COMP19","Otherwise","PAYPOINT202"
"OTH",6418,85.7142857142857,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","18-25",190,25,"S","S","COMP156","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",2000,84.6153846153846,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","RISK","26-35",80,15,"M","S","COMP70","SCHOLAR OR STUDENT","PAYPOINT76"
"ACT",7500,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","RISK","36-45",573,12,"S","S","COMP19","Otherwise","Otherwise"
"OTH",6450,90.3225806451613,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",175,11,"S","S","COMP19","TEACHER","PAYPOINT224"
"ACT",1673,85.4430379746835,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","18-25",191,25,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"ACT",1448,81.8181818181818,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",80,15,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT24"
"ACT",1631,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","36-45",100,22,"S","S","COMP156","SKILLED SEMI SKILLED","PAYPOINT223"
"ACT",1216,78.6043713655504,"LABOUR/GENERAL/MANUAL","ADD","FEMALE","FEMALE","FUNERAL","18-25",165,99,"S","S","Otherwise","Otherwise","PAYPOINT381"
"ACT",3958,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",361.18,99,"S","S","COMP34","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",3752,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","46-55",225.75,99,"M","M","Otherwise","PROFESSIONAL CLERICAL","Otherwise"
"ACT",2600,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","36-45",214,99,"S","S","COMP19","TEACHER","PAYPOINT202"
"OTH",2280,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","INVEST","36-45",181.5,32,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"ACT",5722,80.7017543859649,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","26-35",255,25,"S","S","Otherwise","PROFESSIONAL CLERICAL","PAYPOINT224"
"ACT",5625,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","FEMALE","FEMALE","FUNERAL","26-35",142,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",5850,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","26-35",157.44,99,"M","M","COMP19","Otherwise","Otherwise"
"ACT",1109,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","INVEST","26-35",134.01,20,"S","S","COMP19","Otherwise","PAYPOINT223"
"OTH",1300,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",160,99,"S","S","Otherwise","Otherwise","PAYPOINT21"
"OTH",5722,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",310,99,"S","S","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT381"
"OTH",12500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",157,99,"M","M","COMP19","MECHANIC","Otherwise"
"ACT",5277,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","RSO","FEMALE","FEMALE","RISK","18-25",200,25,"S","S","COMP70","Otherwise","PAYPOINT224"
"ACT",1203,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","FEMALE","FEMALE","FUNERAL","36-45",93.72,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"ACT",1000,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","FEMALE","FEMALE","FUNERAL","26-35",104.74,99,"S","S","COMP84","Otherwise","PAYPOINT224"
"ACT",5300,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","26-35",245.86,99,"M","M","COMP19","POLICE OFFICER","PAYPOINT224"
"ACT",6956,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","26-35",150,5,"M","M","COMP121","TEACHER","PAYPOINT224"
"ACT",5086,82.5,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","INVEST","26-35",266.2,15,"W","W","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"ACT",10851,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","INVEST","36-45",105,18,"S","S","Otherwise","TECHNICIAN","PAYPOINT202"
"ACT",5299.5,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",184.8,99,"M","M","COMP19","MANAGER","PAYPOINT21"
"ACT",2500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",269.36,25,"S","S","COMP19","CLERK","PAYPOINT381"
"ACT",2973,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","RSO","FEMALE","FEMALE","RISK","26-35",105,10,"M","M","COMP19","Otherwise","PAYPOINT223"
"OTH",968,86.9565217391304,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",125,25,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT21"
"ACT",6071,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","RISK","26-35",330,25,"S","S","COMP71","SCHOLAR OR STUDENT","PAYPOINT224"
"ACT",3070,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","FUNERAL","26-35",163,99,"S","S","COMP19","Otherwise","Otherwise"
"OTH",2900,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","INVEST","26-35",100,20,"S","S","Otherwise","LABOURER","PAYPOINT223"
"ACT",3228,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",107,99,"S","S","Otherwise","Otherwise","Otherwise"
"OTH",3000,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","FEMALE","FEMALE","RISK","18-25",171,25,"S","S","COMP19","Otherwise","Otherwise"
"ACT",7823,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","26-35",125,25,"S","S","Otherwise","TEACHER","PAYPOINT224"
"ACT",6295,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","FUNERAL","18-25",153,99,"S","S","COMP74","TECHNICIAN","Otherwise"
"OTH",1981,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","RSO","FEMALE","FEMALE","FUNERAL","46-55",107.66,99,"S","S","COMP19","Otherwise","Otherwise"
"ACT",7501,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","FUNERAL","26-35",136,99,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT224"
"ACT",2500,88.8888888888889,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","RISK","18-25",150,20,"S","S","Otherwise","Otherwise","PAYPOINT21"
"OTH",1500,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",100,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"SUR",1701,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","18-25",142,25,"S","S","COMP70","PROFESSIONAL CLERICAL","Otherwise"
"OTH",980,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",99,99,"S","S","COMP19","MECHANIC","PAYPOINT202"
"OTH",2348,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",168,99,"M","M","COMP19","Otherwise","PAYPOINT202"
"OTH",6316,94.4444444444444,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","18-25",100,15,"S","UNKNOWN","Otherwise","TEACHER","PAYPOINT224"
"OTH",4611,85.7142857142857,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",115,25,"S","S","COMP19","Otherwise","Otherwise"
"OTH",1752,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","36-45",100,15,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT223"
"OTH",4520,86.6666666666667,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",110,25,"M","M","COMP52","TEACHER","PAYPOINT224"
"ACT",15308,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","36-45",241.58,20,"M","M","COMP71","Otherwise","Otherwise"
"OTH",1772,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","ADD","FEMALE","FEMALE","RISK","26-35",152,20,"S","S","COMP19","Otherwise","PAYPOINT21"
"OTH",1100,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",200,5,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"ACT",4890,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",150,25,"S","S","Otherwise","Otherwise","PAYPOINT202"
"ACT",1371,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","FUNERAL","26-35",178.69,99,"S","S","COMP35","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT223"
"ACT",5075,77.2727272727273,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",300,16,"M","M","COMP19","Otherwise","PAYPOINT224"
"ACT",6955,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","MALE","FUNERAL","36-45",196.35,99,"M","S","Otherwise","Otherwise","PAYPOINT224"
"OTH",2477,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","FUNERAL","26-35",133,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"ACT",3867,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","RSO","FEMALE","FEMALE","FUNERAL","36-45",112.29,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",2118,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","RSO","MALE","MALE","FUNERAL","36-45",128.99,99,"S","S","COMP35","Otherwise","PAYPOINT223"
"ACT",2274,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","DSO","FEMALE","FEMALE","INVEST","26-35",200,10,"M","M","COMP19","Otherwise","Otherwise"
"ACT",7189,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","FEMALE","MALE","RISK","36-45",155,16,"M","S","COMP19","SCHOLAR OR STUDENT","Otherwise"
"ACT",11575,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","36-45",292.82,10,"M","M","COMP74","Otherwise","PAYPOINT224"
"ACT",5412,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",262.78,99,"S","S","COMP19","ARMED FORCE SOLDIER","PAYPOINT224"
"OTH",3500,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","FUNERAL","36-45",158,99,"M","M","Otherwise","Otherwise","PAYPOINT202"
"ACT",7507,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","RISK","36-45",105,25,"S","S","Otherwise","Otherwise","Otherwise"
"OTH",2807,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","26-35",205,99,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
