"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"CAN",2239,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","36-45",151.65,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"CAN",1550,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",144.43,99,"S","S","COMP71","Otherwise","Otherwise"
"CAN",2247,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","26-35",112.46,99,"S","S","COMP121","POLICE OFFICER","PAYPOINT224"
"CAN",6516,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","INVEST","26-35",300,26,"S","S","COMP52","Otherwise","PAYPOINT24"
"CAN",1924,85.2941176470588,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",155,42,"S","S","COMP102","POLICE OFFICER","PAYPOINT224"
"CAN",1677,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","RISK","26-35",155,15,"S","S","COMP19","Otherwise","PAYPOINT223"
"CAN",5610,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","18-25",261,99,"S","S","COMP34","TEACHER","PAYPOINT224"
"CAN",1250,88.2727090435131,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",80,25,"S","S","Otherwise","MECHANIC","PAYPOINT202"
"CAN",1441,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","FEMALE","FEMALE","RISK","26-35",110,38,"S","S","Otherwise","LABOURER","Otherwise"
"CAN",1050,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","18-25",137,99,"S","S","COMP74","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"CAN",2536,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","18-25",145.95,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"CAN",4765,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","MALE","FEMALE","RISK","36-45",105,5,"M","S","COMP19","MINOR","Otherwise"
"CAN",3454,93.8388625592417,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","18-25",155,42,"S","S","COMP102","ARMED FORCE SOLDIER","PAYPOINT224"
"CAN",7001,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","MALE","FEMALE","RISK","18-25",300,16,"M","S","COMP19","MINOR","PAYPOINT224"
"CAN",2013,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","26-35",154,99,"S","S","COMP121","Otherwise","PAYPOINT223"
"CAN",3407,86.9565217391304,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","RISK","26-35",92,25,"S","S","COMP19","Otherwise","Otherwise"
"CAN",3605,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","18-25",97,99,"S","S","COMP19","GENERAL DUTY ASSISTANT","Otherwise"
"CAN",6316,94.4444444444444,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","18-25",100,15,"S","UNKNOWN","Otherwise","TEACHER","PAYPOINT224"
"CAN",4500,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","FEMALE","FEMALE","FUNERAL","36-45",278.25,99,"W","W","COMP19","Otherwise","Otherwise"
"CAN",7096,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","INVEST","26-35",200,29,"M","M","COMP52","Otherwise","PAYPOINT224"
"CAN",800,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",81,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",11115,93.3962264150943,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",165,20,"M","M","COMP102","TEACHER","PAYPOINT224"
"CAN",9006,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",147.62,99,"S","S","COMP95","PROFESSIONAL CLERICAL","PAYPOINT224"
"CAN",7528,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",85,99,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",915,78.6043713655504,"SERVICES/SANITATION/PROCESSING","DSO","FEMALE","FEMALE","FUNERAL","26-35",92.4,99,"S","S","Otherwise","CLEANER","Otherwise"
"CAN",4281,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",141.75,41,"S","S","Otherwise","POLICE OFFICER","PAYPOINT224"
"CAN",6040,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","18-25",267,25,"M","M","COMP19","TEACHER","PAYPOINT224"
"CAN",2197,88.8888888888889,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","FEMALE","FEMALE","RISK","36-45",230.37,21,"S","S","COMP102","Otherwise","PAYPOINT224"
"CAN",3000,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","INVEST","26-35",105,26,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",7381,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","26-35",100,27,"S","S","COMP121","TEACHER","PAYPOINT224"
"CAN",3836,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","26-35",131.25,99,"M","M","COMP19","Otherwise","PAYPOINT223"
"CAN",6444,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",237,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"CAN",2629,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","RISK","26-35",125,12,"S","S","COMP19","Otherwise","Otherwise"
"CAN",4802,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",173,99,"W","W","COMP34","TEACHER","PAYPOINT224"
"CAN",6034,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","FUNERAL","26-35",104,99,"S","S","COMP52","Otherwise","PAYPOINT202"
"CAN",2472.5,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","INVEST","26-35",100,22,"S","S","COMP156","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",1992,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","FEMALE","FEMALE","FUNERAL","26-35",155,99,"S","S","COMP95","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"CAN",5216,93.3962264150943,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","26-35",162.75,34,"S","S","COMP102","POLICE OFFICER","PAYPOINT224"
"CAN",13994,93.8388625592417,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","36-45",155,27,"S","S","COMP102","Otherwise","PAYPOINT224"
"CAN",6587,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",153,99,"S","S","COMP34","TEACHER","PAYPOINT224"
"CAN",2020,73.9130434782609,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","18-25",90,5,"S","S","COMP84","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",1090,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","RISK","26-35",125,15,"M","M","COMP70","LABOURER","PAYPOINT223"
"CAN",6819,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",190.19,33,"S","S","COMP102","TEACHER","PAYPOINT224"
"CAN",1809,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","INVEST","36-45",105,22,"M","M","Otherwise","GENERAL DUTY ASSISTANT","PAYPOINT223"
"CAN",4608,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","36-45",80,20,"M","S","COMP41","MINOR","PAYPOINT224"
"CAN",2140,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","FUNERAL","26-35",214.99,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",6956,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","26-35",100,25,"S","S","COMP19","TEACHER","PAYPOINT224"
"CAN",5427,81.8181818181818,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","18-25",250,5,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",2326,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","FUNERAL","26-35",157,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",2905,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","INVEST","26-35",200,31,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT202"
"CAN",1620,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","RISK","26-35",100,15,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT378"
"CAN",6050,79.6875,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","26-35",100,38,"S","S","COMP35","TEACHER","PAYPOINT224"
"CAN",12269,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",150,25,"S","S","COMP121","Otherwise","PAYPOINT224"
"CAN",2670,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","46-55",110.25,99,"S","S","COMP71","SKILLED SEMI SKILLED","Otherwise"
"CAN",3000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","INVEST","36-45",205,21,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT21"
"CAN",6956,97.5903614457831,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",246.75,33,"S","S","COMP102","TEACHER","PAYPOINT224"
"CAN",4782,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",147,99,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",9082,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","36-45",165,10,"S","S","COMP71","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"CAN",8797,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",259.35,99,"M","M","Otherwise","TECHNICIAN","PAYPOINT224"
"CAN",6935,93.8388625592417,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","36-45",217.8,20,"M","M","COMP102","PROFESSIONAL CLERICAL","PAYPOINT224"
"CAN",1895,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","MALE","MALE","FUNERAL","<18",165.9,99,"S","S","COMP35","SCHOLAR OR STUDENT","PAYPOINT223"
"CAN",3259,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","MALE","MALE","RISK","36-45",205,20,"S","S","COMP19","MINOR","PAYPOINT223"
"CAN",5800,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","FUNERAL","18-25",160,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",2025,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","RISK","26-35",207.5,25,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",2353,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","INVEST","26-35",100,15,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",4320,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","MALE","MALE","INVEST","26-35",105,26,"S","S","COMP19","Otherwise","PAYPOINT223"
"CAN",919,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","FUNERAL","36-45",124,26,"S","S","COMP19","COOK  CATERING","PAYPOINT202"
"CAN",1437,78.6043713655504,"SERVICES/SANITATION/PROCESSING","DSO","FEMALE","FEMALE","INVEST","18-25",100,30,"M","M","COMP70","CLEANER","Otherwise"
"CAN",1350,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",131,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT76"
"CAN",1300,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","18-25",92,99,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","Otherwise"
"CAN",3522,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","FUNERAL","26-35",253,99,"S","S","COMP156","OPERATOR OTHER THAN COMPUTER","Otherwise"
"CAN",1499,90.9090909090909,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","RISK","26-35",179,25,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",2810,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","FUNERAL","26-35",109,99,"S","S","Otherwise","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",1672,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","FUNERAL","26-35",165,10,"M","M","Otherwise","Otherwise","PAYPOINT76"
"CAN",3933,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","18-25",128.1,99,"S","S","COMP70","TEACHER","PAYPOINT224"
"CAN",2000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",198,99,"S","S","COMP34","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",3694,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","36-45",148.05,99,"M","M","COMP19","LABOURER","PAYPOINT223"
"CAN",3128,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","FUNERAL","26-35",158,99,"S","S","COMP19","Otherwise","Otherwise"
"CAN",2199,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","FUNERAL","26-35",118.65,99,"S","S","COMP52","Otherwise","PAYPOINT24"
"CAN",2135,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","DSO","MALE","MALE","RISK","18-25",100,25,"S","S","COMP74","Otherwise","PAYPOINT24"
"CAN",1627,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","RISK","18-25",157,25,"S","S","COMP19","CLEANER","PAYPOINT202"
"CAN",1100,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",200,5,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"CAN",7236,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",329.93,99,"S","S","COMP71","TEACHER","PAYPOINT224"
"CAN",13971,72.4137931034483,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",205,5,"M","M","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","PAYPOINT202"
"CAN",4999,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",135,35,"S","S","COMP121","Otherwise","PAYPOINT224"
"CAN",2000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","36-45",100,25,"M","M","COMP121","SKILLED SEMI SKILLED","PAYPOINT76"
"CAN",6674,88.7323943661972,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",246.5,25,"S","S","COMP84","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","Otherwise"
"CAN",4324,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",130,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",5500,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","MALE","RISK","18-25",150,20,"S","S","COMP19","MINOR","PAYPOINT224"
"CAN",1781,86.3636363636364,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","INVEST","18-25",105,34,"S","S","COMP121","SKILLED SEMI SKILLED","Otherwise"
"CAN",1624,88.8888888888889,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","RISK","26-35",100,25,"S","S","COMP19","Otherwise","Otherwise"
"CAN",3226,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","RSO","FEMALE","FEMALE","RISK","36-45",162.75,16,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",1200,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",156.45,99,"S","S","COMP95","Otherwise","PAYPOINT202"
"CAN",11301,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",260,99,"S","S","COMP19","MECHANIC","PAYPOINT378"
"CAN",1351,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","18-25",105,35,"S","S","COMP19","MECHANIC","Otherwise"
"CAN",3200,80.952380952381,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","18-25",205,15,"S","S","COMP19","Otherwise","PAYPOINT202"
"CAN",750,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",97,25,"S","S","COMP70","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"CAN",2075,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","36-45",108,99,"S","S","COMP87","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","Otherwise"
"CAN",4400,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","36-45",105,25,"S","S","COMP19","MINOR","PAYPOINT378"
"CAN",3637,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","46-55",285,99,"S","S","COMP34","CLERK","Otherwise"
"CAN",1053,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","RSO","FEMALE","FEMALE","FUNERAL","26-35",147,99,"S","S","COMP87","Otherwise","PAYPOINT223"
"CAN",3270,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","RSO","MALE","MALE","RISK","36-45",100,20,"S","S","COMP19","Otherwise","PAYPOINT223"
"CAN",1363,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","18-25",229.21,99,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",6956,85.4430379746835,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","36-45",350,16,"S","S","Otherwise","TEACHER","PAYPOINT224"
"CAN",4975,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",232.32,38,"S","S","Otherwise","Otherwise","PAYPOINT224"
"CAN",1363,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","36-45",200,20,"S","S","COMP95","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"CAN",3648,78.5714285714286,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","36-45",200,5,"S","S","COMP19","ARMED FORCE SOLDIER","PAYPOINT224"
"CAN",3259,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","FUNERAL","36-45",115,99,"S","S","COMP19","Otherwise","Otherwise"
"CAN",1323,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","FUNERAL","26-35",168,99,"S","S","COMP35","Otherwise","PAYPOINT223"
"CAN",3619,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","FEMALE","RISK","36-45",100,15,"S","S","Otherwise","MINOR","Otherwise"
"CAN",4371,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","36-45",200,25,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT223"
"CAN",3550,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","DSO","MALE","MALE","RISK","26-35",150,5,"S","S","COMP87","Otherwise","Otherwise"
"CAN",2392,83.3333333333333,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",155,15,"S","S","COMP19","TEACHER","Otherwise"
"CAN",1300,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",160,99,"S","S","Otherwise","Otherwise","PAYPOINT21"
"CAN",6421,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","26-35",320.25,15,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT224"
"CAN",4523,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",219,99,"S","S","COMP95","SKILLED SEMI SKILLED","PAYPOINT21"
"CAN",6966,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",335,99,"M","M","COMP52","TEACHER","PAYPOINT224"
"CAN",6553,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","MALE","RISK","36-45",205,20,"S","S","COMP34","MINOR","PAYPOINT224"
"CAN",1200,85.7142857142857,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",104,25,"M","M","COMP34","Otherwise","PAYPOINT202"
"CAN",4548,94.2307692307692,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",198,25,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",1285,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",148.18,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"CAN",2000,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","MALE","RISK","36-45",80,25,"S","S","Otherwise","MINOR","PAYPOINT223"
"CAN",1901,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","RSO","MALE","MALE","INVEST","26-35",105,22,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT223"
"CAN",1886,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","18-25",150,37,"S","S","COMP71","POLICE OFFICER","PAYPOINT224"
"CAN",6170,86.2745098039216,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","MALE","MALE","UNKNOWN","26-35",268.2,25,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",5858,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","36-45",315,25,"S","S","Otherwise","Otherwise","PAYPOINT378"
"CAN",2731,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","FUNERAL","36-45",167.65,99,"M","M","Otherwise","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"CAN",2319,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","26-35",100,11,"M","M","COMP121","OPERATOR OTHER THAN COMPUTER","Otherwise"
"CAN",2235,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","FUNERAL","26-35",128,99,"S","S","COMP121","Otherwise","Otherwise"
"CAN",2065,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","FEMALE","FEMALE","FUNERAL","26-35",105,99,"S","S","COMP35","Otherwise","PAYPOINT223"
"CAN",1742,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","FEMALE","FEMALE","INVEST","36-45",80,27,"M","M","Otherwise","Otherwise","Otherwise"
"CAN",2040,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","36-45",95.92,99,"S","S","Otherwise","Otherwise","PAYPOINT223"
"CAN",2040,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","36-45",100,29,"S","S","COMP121","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"CAN",6892,88.2352941176471,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","MALE","RISK","36-45",315,21,"M","S","COMP52","MINOR","Otherwise"
"CAN",2000,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","26-35",110.25,25,"S","S","COMP95","POLICE OFFICER","PAYPOINT224"
"CAN",1200,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","RISK","26-35",155,12,"S","S","COMP74","SECURITY OFFICER  WATCHMAN","Otherwise"
"CAN",850,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",108,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",9593,94.047619047619,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",265.5,15,"M","M","COMP102","Otherwise","PAYPOINT224"
"CAN",3723,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","INVEST","36-45",105,15,"S","S","COMP19","ARMED FORCE SOLDIER","PAYPOINT224"
"CAN",2080,85.1063829787234,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","INVEST","26-35",100,25,"S","S","COMP19","Otherwise","PAYPOINT223"
"CAN",5610,85.7142857142857,"INDUSTRIAL/MECHANICAL/METALWORK","RSO","MALE","MALE","RISK","26-35",200,25,"S","S","COMP19","Otherwise","PAYPOINT224"
